instance_id,event_key,node_id,event_kind,occurrence,distance,alignment_status,threshold,threshold_source,declared_contaminated
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--004,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--004,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--004,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.008549365043118751,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--004,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--004,call_model|model_request|1,call_model,model_request,1,0.0014248941738531252,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--004,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009859595454669582,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,call_model|model_request|1,call_model,model_request,1,0.001643265909111597,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--005,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009876999788818017,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,call_model|model_request|1,call_model,model_request,1,0.0016461666314696694,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--006,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.00907148065261069,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,call_model|model_request|1,call_model,model_request,1,0.0015119134421017815,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--007,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009536528493030527,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,call_model|model_request|1,call_model,model_request,1,0.0015894214155050877,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--008,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009659262780082181,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,call_model|model_request|1,call_model,model_request,1,0.0016098771300136969,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--009,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009569490438531846,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,call_model|model_request|1,call_model,model_request,1,0.001594915073088641,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--010,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.00946327190669507,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,call_model|model_request|1,call_model,model_request,1,0.0015772119844491784,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--011,call_model|model_response|1,call_model,model_response,1,0.013082211494992274,matched,0.012500001,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.010141992442770786,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,call_model|model_request|1,call_model,model_request,1,0.001690332073795131,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--012,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009955527772788266,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,call_model|model_request|1,call_model,model_request,1,0.0016592546287980444,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--013,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,call_model|model_response|0,call_model,model_response,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.009701225886262817,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,call_model|model_request|1,call_model,model_request,1,0.001616870981043803,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--mono_step--malformed_tool_result--014,call_model|model_response|1,call_model,model_response,1,0.012499999999999999,matched,0.012500001,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_response|0,call_model,model_response,0,0.014200974050662424,matched,0.01820747012891656,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.2749769568558838,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_request|1,call_model,model_request,1,0.0077130696553129085,matched,0.004551868282229141,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_response|1,call_model,model_response,1,0.015819663460285977,matched,0.017998500190686464,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,tool::remember|tool_call|0,tool::remember,tool_call,0,0.00015129073070304088,matched,0.0014142355204278124,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,tool::remember|memory_write|0,tool::remember,memory_write,0,0.00030258146140608175,matched,0.002828470040855625,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,load_memory|memory_read|2,load_memory,memory_read,2,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_request|2,call_model,model_request,2,0.007015920385300946,matched,0.004865820258954293,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_response|2,call_model,model_response,2,0.015281147832456566,matched,0.01736134031312405,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,tool::search_memory|tool_call|0,tool::search_memory,tool_call,0,0.0001218375629025381,matched,0.0011752048859362905,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,tool::search_memory|memory_read|0,tool::search_memory,memory_read,0,0.0002436751258050762,matched,0.002350408771872581,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,load_memory|memory_read|3,load_memory,memory_read,3,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_request|3,call_model,model_request,3,0.006657340226042632,matched,0.005210945459200102,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--000,call_model|model_response|3,call_model,model_response,3,0.012499999999999999,matched,0.012500000999999998,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_response|0,call_model,model_response,0,0.0,matched,0.01820747012891656,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.275,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_request|1,call_model,model_request,1,0.004166666666666667,matched,0.004551868282229141,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_response|1,call_model,model_response,1,0.005152755687576633,matched,0.017998500190686464,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::remember|tool_call|0,tool::remember,tool_call,0,2.6565263519623407e-05,matched,0.0014142355204278124,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::remember|memory_write|0,tool::remember,memory_write,0,5.3130527039246814e-05,matched,0.002828470040855625,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,load_memory|memory_read|2,load_memory,memory_read,2,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_request|2,call_model,model_request,2,0.0069652981489603276,matched,0.004865820258954293,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_response|2,call_model,model_response,2,0.005226577265405608,matched,0.01736134031312405,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::search_memory|tool_call|0,tool::search_memory,tool_call,0,2.113235851431139e-05,matched,0.0011752048859362905,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::search_memory|memory_read|0,tool::search_memory,memory_read,0,4.226471702862278e-05,matched,0.002350408771872581,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,load_memory|memory_read|3,load_memory,memory_read,3,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_request|3,call_model,model_request,3,0.008438032298509649,matched,0.005210945459200102,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_response|3,call_model,model_response,3,0.3625,matched,0.012500000999999998,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::calculate|tool_call|1,tool::calculate,tool_call,1,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,tool::calculate|tool_call|2,tool::calculate,tool_call,2,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,load_memory|memory_read|4,load_memory,memory_read,4,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_request|4,call_model,model_request,4,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_response|4,call_model,model_response,4,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,load_memory|memory_read|5,load_memory,memory_read,5,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_request|5,call_model,model_request,5,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--001,call_model|model_response|5,call_model,model_response,5,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_response|0,call_model,model_response,0,0.0,matched,0.01820747012891656,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.275,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_request|1,call_model,model_request,1,0.004166666666666667,matched,0.004551868282229141,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_response|1,call_model,model_response,1,0.015885402631924467,matched,0.017998500190686464,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,tool::remember|tool_call|0,tool::remember,tool_call,0,2.64221062216935e-05,matched,0.0014142355204278124,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,tool::remember|memory_write|0,tool::remember,memory_write,0,5.2844212443387e-05,matched,0.002828470040855625,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,load_memory|memory_read|2,load_memory,memory_read,2,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_request|2,call_model,model_request,2,0.00488545260541084,matched,0.004865820258954293,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_response|2,call_model,model_response,2,0.01566313479030974,matched,0.01736134031312405,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,tool::search_memory|tool_call|0,tool::search_memory,tool_call,0,2.343229896168142e-05,matched,0.0011752048859362905,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,tool::search_memory|memory_read|0,tool::search_memory,memory_read,0,4.686459792336284e-05,matched,0.002350408771872581,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,load_memory|memory_read|3,load_memory,memory_read,3,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_request|3,call_model,model_request,3,0.005169475752752478,matched,0.005210945459200102,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--002,call_model|model_response|3,call_model,model_response,3,0.012499999999999999,matched,0.012500000999999998,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_response|0,call_model,model_response,0,0.00014264836440565194,matched,0.01820747012891656,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.27456962099955573,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_request|1,call_model,model_request,1,0.004130598924360703,matched,0.004551868282229141,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_response|1,call_model,model_response,1,0.017652755687576634,matched,0.017998500190686464,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,tool::remember|tool_call|0,tool::remember,tool_call,0,5.027509086748816e-05,matched,0.0014142355204278124,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,tool::remember|memory_write|0,tool::remember,memory_write,0,0.00010055018173497632,matched,0.002828470040855625,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,load_memory|memory_read|2,load_memory,memory_read,2,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_request|2,call_model,model_request,2,0.008855552195012138,matched,0.004865820258954293,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_response|2,call_model,model_response,2,0.016881310402352582,matched,0.01736134031312405,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,tool::search_memory|tool_call|0,tool::search_memory,tool_call,0,3.832359773958682e-05,matched,0.0011752048859362905,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,tool::search_memory|memory_read|0,tool::search_memory,memory_read,0,7.664719547917365e-05,matched,0.002350408771872581,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,load_memory|memory_read|3,load_memory,memory_read,3,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_request|3,call_model,model_request,3,0.009391214257110104,matched,0.005210945459200102,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_response|3,call_model,model_response,3,0.3625,matched,0.012500000999999998,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,tool::calculate|tool_call|1,tool::calculate,tool_call,1,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,load_memory|memory_read|4,load_memory,memory_read,4,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_request|4,call_model,model_request,4,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--003,call_model|model_response|4,call_model,model_response,4,1.0,missing_clean,,structural_presence_absence,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,load_memory|memory_read|0,load_memory,memory_read,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,call_model|model_request|0,call_model,model_request,0,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,call_model|model_response|0,call_model,model_response,0,0.015447678962604565,matched,0.01820747012891656,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,tool::calculate|tool_call|0,tool::calculate,tool_call,0,0.27469826867887154,matched,1e-09,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,load_memory|memory_read|1,load_memory,memory_read,1,0.0,matched,1e-09,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,call_model|model_request|1,call_model,model_request,1,0.0079782978537964,matched,0.004551868282229141,frozen_v2_calibration,True
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,call_model|model_response|1,call_model,model_response,1,0.007999465068166582,matched,0.017998500190686464,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,tool::remember|tool_call|0,tool::remember,tool_call,0,0.0005557280488616423,matched,0.0014142355204278124,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,tool::remember|memory_write|0,tool::remember,memory_write,0,0.0011114560977232846,matched,0.002828470040855625,frozen_v2_calibration,False
controlled--full-tools-persistent-memory--multi_step--explicit_tool_error--004,load_memory|memory_read|2,load_memory,memory_read,2,0.0,matched,1e-09,frozen_v2_calibration,False
